ID,Name_KR,Name_EN,Category,Sub_Category,Desc_KR,Desc_EN,Atlas_Name,Atk_Power,Stamina_Restore,Part_Type,Update_Cycle,Associated_Ability,Job_Unlock_ID
tl_hoe_pine_silver_amethyst,자수정 소나무 은 호미,Amethyst Pine Silver Hoe,weapon,Hoe,은,,tools.png,,,,,abl_gat,
tl_hoe_pine_silver_topaz,토파즈 소나무 은 호미,Topaz Pine Silver Hoe,weapon,Hoe,은,,tools.png,,,,,abl_gat,
tl_hoe_pine_silver_emerald,에메랄드 소나무 은 호미,Emerald Pine Silver Hoe,weapon,Hoe,은,,tools.png,,,,,abl_gat,
tl_hoe_pine_silver_ruby,루비 소나무 은 호미,Ruby Pine Silver Hoe,weapon,Hoe,은,,tools.png,,,,,abl_gat,
tl_hoe_pine_silver_diamond,다이아몬드 소나무 은 호미,Diamond Pine Silver Hoe,weapon,Hoe,은,,tools.png,,,,,abl_gat,
tl_sho_pine_silver,소나무 은 삽,Pine Silver Shovel,weapon,Shovel,은,,tools.png,,,,,Shovel,
tl_sho_pine_silver_amethyst,자수정 소나무 은 삽,Amethyst Pine Silver Shovel,weapon,Shovel,은,,tools.png,,,,,Shovel,
tl_sho_pine_silver_topaz,토파즈 소나무 은 삽,Topaz Pine Silver Shovel,weapon,Shovel,은,,tools.png,,,,,Shovel,
tl_sho_pine_silver_emerald,에메랄드 소나무 은 삽,Emerald Pine Silver Shovel,weapon,Shovel,은,,tools.png,,,,,Shovel,
tl_sho_pine_silver_ruby,루비 소나무 은 삽,Ruby Pine Silver Shovel,weapon,Shovel,은,,tools.png,,,,,Shovel,
tl_sho_pine_silver_diamond,다이아몬드 소나무 은 삽,Diamond Pine Silver Shovel,weapon,Shovel,은,,tools.png,,,,,Shovel,
tl_wat_pine_silver,소나무 은 물뿌리개,Pine Silver Watering Can,weapon,Watering Can,은,,tools.png,,,,,Watering Can,
tl_wat_pine_silver_amethyst,자수정 소나무 은 물뿌리개,Amethyst Pine Silver Watering Can,weapon,Watering Can,은,,tools.png,,,,,Watering Can,
tl_wat_pine_silver_topaz,토파즈 소나무 은 물뿌리개,Topaz Pine Silver Watering Can,weapon,Watering Can,은,,tools.png,,,,,Watering Can,
tl_wat_pine_silver_emerald,에메랄드 소나무 은 물뿌리개,Emerald Pine Silver Watering Can,weapon,Watering Can,은,,tools.png,,,,,Watering Can,
tl_wat_pine_silver_ruby,루비 소나무 은 물뿌리개,Ruby Pine Silver Watering Can,weapon,Watering Can,은,,tools.png,,,,,Watering Can,
tl_wat_pine_silver_diamond,다이아몬드 소나무 은 물뿌리개,Diamond Pine Silver Watering Can,weapon,Watering Can,은,,tools.png,,,,,Watering Can,
tl_rod_pine_gold,소나무 금 낚싯대,Pine Gold Fishing Rod,weapon,Fishing Rod,금,,tools.png,,,,,abl_fis,
tl_rod_pine_gold_linen,아마 소나무 금 낚싯대,Linen Pine Gold Fishing Rod,weapon,Fishing Rod,금,,tools.png,,,,,abl_fis,
tl_rod_pine_gold_cotton,목화 소나무 금 낚싯대,Cotton Pine Gold Fishing Rod,weapon,Fishing Rod,금,,tools.png,,,,,abl_fis,
tl_rod_pine_gold_hemp,삼베 소나무 금 낚싯대,Hemp Pine Gold Fishing Rod,weapon,Fishing Rod,금,,tools.png,,,,,abl_fis,
tl_rod_pine_gold_ramie,모시 소나무 금 낚싯대,Ramie Pine Gold Fishing Rod,weapon,Fishing Rod,금,,tools.png,,,,,abl_fis,
tl_rod_pine_gold_agave,용설란 소나무 금 낚싯대,Agave Pine Gold Fishing Rod,weapon,Fishing Rod,금,,tools.png,,,,,abl_fis,
tl_tra_pine_gold,소나무 금 낚시통발,Pine Gold Fishing Trap,weapon,Fishing Trap,금,,tools.png,,,,,Fishing Trap,
tl_tra_pine_gold_amethyst,자수정 소나무 금 낚시통발,Amethyst Pine Gold Fishing Trap,weapon,Fishing Trap,금,,tools.png,,,,,Fishing Trap,
tl_tra_pine_gold_topaz,토파즈 소나무 금 낚시통발,Topaz Pine Gold Fishing Trap,weapon,Fishing Trap,금,,tools.png,,,,,Fishing Trap,
tl_tra_pine_gold_emerald,에메랄드 소나무 금 낚시통발,Emerald Pine Gold Fishing Trap,weapon,Fishing Trap,금,,tools.png,,,,,Fishing Trap,
tl_tra_pine_gold_ruby,루비 소나무 금 낚시통발,Ruby Pine Gold Fishing Trap,weapon,Fishing Trap,금,,tools.png,,,,,Fishing Trap,
tl_tra_pine_gold_diamond,다이아몬드 소나무 금 낚시통발,Diamond Pine Gold Fishing Trap,weapon,Fishing Trap,금,,tools.png,,,,,Fishing Trap,
tl_net_pine_gold,소나무 금 곤충 채집망,Pine Gold Bug Net,weapon,Bug Net,금,,tools.png,,,,,abl_ins,
tl_net_pine_gold_amethyst,자수정 소나무 금 곤충 채집망,Amethyst Pine Gold Bug Net,weapon,Bug Net,금,,tools.png,,,,,abl_ins,
tl_net_pine_gold_topaz,토파즈 소나무 금 곤충 채집망,Topaz Pine Gold Bug Net,weapon,Bug Net,금,,tools.png,,,,,abl_ins,
tl_net_pine_gold_emerald,에메랄드 소나무 금 곤충 채집망,Emerald Pine Gold Bug Net,weapon,Bug Net,금,,tools.png,,,,,abl_ins,
tl_net_pine_gold_ruby,루비 소나무 금 곤충 채집망,Ruby Pine Gold Bug Net,weapon,Bug Net,금,,tools.png,,,,,abl_ins,
tl_net_pine_gold_diamond,다이아몬드 소나무 금 곤충 채집망,Diamond Pine Gold Bug Net,weapon,Bug Net,금,,tools.png,,,,,abl_ins,
tl_ham_pine_gold,소나무 금 망치,Pine Gold Hammer,weapon,Hammer,금,,tools.png,,,,,Hammer,
tl_ham_pine_gold_amethyst,자수정 소나무 금 망치,Amethyst Pine Gold Hammer,weapon,Hammer,금,,tools.png,,,,,Hammer,
tl_ham_pine_gold_topaz,토파즈 소나무 금 망치,Topaz Pine Gold Hammer,weapon,Hammer,금,,tools.png,,,,,Hammer,
tl_ham_pine_gold_emerald,에메랄드 소나무 금 망치,Emerald Pine Gold Hammer,weapon,Hammer,금,,tools.png,,,,,Hammer,
tl_ham_pine_gold_ruby,루비 소나무 금 망치,Ruby Pine Gold Hammer,weapon,Hammer,금,,tools.png,,,,,Hammer,
tl_ham_pine_gold_diamond,다이아몬드 소나무 금 망치,Diamond Pine Gold Hammer,weapon,Hammer,금,,tools.png,,,,,Hammer,
tl_hoe_pine_gold,소나무 금 호미,Pine Gold Hoe,weapon,Hoe,금,,tools.png,,,,,abl_gat,
tl_hoe_pine_gold_amethyst,자수정 소나무 금 호미,Amethyst Pine Gold Hoe,weapon,Hoe,금,,tools.png,,,,,abl_gat,
tl_hoe_pine_gold_topaz,토파즈 소나무 금 호미,Topaz Pine Gold Hoe,weapon,Hoe,금,,tools.png,,,,,abl_gat,
tl_hoe_pine_gold_emerald,에메랄드 소나무 금 호미,Emerald Pine Gold Hoe,weapon,Hoe,금,,tools.png,,,,,abl_gat,
tl_hoe_pine_gold_ruby,루비 소나무 금 호미,Ruby Pine Gold Hoe,weapon,Hoe,금,,tools.png,,,,,abl_gat,
tl_hoe_pine_gold_diamond,다이아몬드 소나무 금 호미,Diamond Pine Gold Hoe,weapon,Hoe,금,,tools.png,,,,,abl_gat,
tl_sho_pine_gold,소나무 금 삽,Pine Gold Shovel,weapon,Shovel,금,,tools.png,,,,,Shovel,
tl_sho_pine_gold_amethyst,자수정 소나무 금 삽,Amethyst Pine Gold Shovel,weapon,Shovel,금,,tools.png,,,,,Shovel,
tl_sho_pine_gold_topaz,토파즈 소나무 금 삽,Topaz Pine Gold Shovel,weapon,Shovel,금,,tools.png,,,,,Shovel,
tl_sho_pine_gold_emerald,에메랄드 소나무 금 삽,Emerald Pine Gold Shovel,weapon,Shovel,금,,tools.png,,,,,Shovel,
tl_sho_pine_gold_ruby,루비 소나무 금 삽,Ruby Pine Gold Shovel,weapon,Shovel,금,,tools.png,,,,,Shovel,
tl_sho_pine_gold_diamond,다이아몬드 소나무 금 삽,Diamond Pine Gold Shovel,weapon,Shovel,금,,tools.png,,,,,Shovel,
tl_wat_pine_gold,소나무 금 물뿌리개,Pine Gold Watering Can,weapon,Watering Can,금,,tools.png,,,,,Watering Can,
tl_wat_pine_gold_amethyst,자수정 소나무 금 물뿌리개,Amethyst Pine Gold Watering Can,weapon,Watering Can,금,,tools.png,,,,,Watering Can,
tl_wat_pine_gold_topaz,토파즈 소나무 금 물뿌리개,Topaz Pine Gold Watering Can,weapon,Watering Can,금,,tools.png,,,,,Watering Can,
tl_wat_pine_gold_emerald,에메랄드 소나무 금 물뿌리개,Emerald Pine Gold Watering Can,weapon,Watering Can,금,,tools.png,,,,,Watering Can,
tl_wat_pine_gold_ruby,루비 소나무 금 물뿌리개,Ruby Pine Gold Watering Can,weapon,Watering Can,금,,tools.png,,,,,Watering Can,
tl_wat_pine_gold_diamond,다이아몬드 소나무 금 물뿌리개,Diamond Pine Gold Watering Can,weapon,Watering Can,금,,tools.png,,,,,Watering Can,
tl_rod_willow,버드나무 낚싯대,Willow Fishing Rod,weapon,Fishing Rod,,,tools.png,,,,,abl_fis,
tl_rod_willow_tin,버드나무 주석 낚싯대,Willow Tin Fishing Rod,weapon,Fishing Rod,주석,,tools.png,,,,,abl_fis,
tl_rod_willow_tin_linen,버드나무 주석 아마 낚싯대,Willow Tin Linen Fishing Rod,weapon,Fishing Rod,주석,아마,tools.png,,,,,abl_fis,
tl_rod_willow_tin_cotton,버드나무 주석 목화 낚싯대,Willow Tin Cotton Fishing Rod,weapon,Fishing Rod,주석,목화,tools.png,,,,,abl_fis,
tl_rod_willow_tin_hemp,버드나무 주석 삼베 낚싯대,Willow Tin Hemp Fishing Rod,weapon,Fishing Rod,주석,삼베,tools.png,,,,,abl_fis,
tl_rod_willow_tin_ramie,버드나무 주석 모시 낚싯대,Willow Tin Ramie Fishing Rod,weapon,Fishing Rod,주석,모시,tools.png,,,,,abl_fis,
tl_rod_willow_tin_agave,버드나무 주석 용설란 낚싯대,Willow Tin Agave Fishing Rod,weapon,Fishing Rod,주석,용설란,tools.png,,,,,abl_fis,
tl_tra_willow,버드나무 낚시통발,Willow Fishing Trap,weapon,Fishing Trap,,,tools.png,,,,,Fishing Trap,
tl_tra_willow_tin,버드나무 주석 낚시통발,Willow Tin Fishing Trap,weapon,Fishing Trap,주석,,tools.png,,,,,Fishing Trap,
tl_tra_willow_tin_amethyst,자수정 버드나무 주석 낚시통발,Amethyst Willow Tin Fishing Trap,weapon,Fishing Trap,주석,,tools.png,,,,,Fishing Trap,
tl_tra_willow_tin_topaz,토파즈 버드나무 주석 낚시통발,Topaz Willow Tin Fishing Trap,weapon,Fishing Trap,주석,,tools.png,,,,,Fishing Trap,
tl_tra_willow_tin_emerald,에메랄드 버드나무 주석 낚시통발,Emerald Willow Tin Fishing Trap,weapon,Fishing Trap,주석,,tools.png,,,,,Fishing Trap,
tl_tra_willow_tin_ruby,루비 버드나무 주석 낚시통발,Ruby Willow Tin Fishing Trap,weapon,Fishing Trap,주석,,tools.png,,,,,Fishing Trap,
tl_tra_willow_tin_diamond,다이아몬드 버드나무 주석 낚시통발,Diamond Willow Tin Fishing Trap,weapon,Fishing Trap,주석,,tools.png,,,,,Fishing Trap,
tl_net_willow,버드나무 곤충 채집망,Willow Bug Net,weapon,Bug Net,,,tools.png,,,,,abl_ins,
tl_net_willow_tin,버드나무 주석 곤충 채집망,Willow Tin Bug Net,weapon,Bug Net,주석,,tools.png,,,,,abl_ins,
tl_net_willow_tin_amethyst,자수정 버드나무 주석 곤충 채집망,Amethyst Willow Tin Bug Net,weapon,Bug Net,주석,,tools.png,,,,,abl_ins,
tl_net_willow_tin_topaz,토파즈 버드나무 주석 곤충 채집망,Topaz Willow Tin Bug Net,weapon,Bug Net,주석,,tools.png,,,,,abl_ins,
tl_net_willow_tin_emerald,에메랄드 버드나무 주석 곤충 채집망,Emerald Willow Tin Bug Net,weapon,Bug Net,주석,,tools.png,,,,,abl_ins,
tl_net_willow_tin_ruby,루비 버드나무 주석 곤충 채집망,Ruby Willow Tin Bug Net,weapon,Bug Net,주석,,tools.png,,,,,abl_ins,
tl_net_willow_tin_diamond,다이아몬드 버드나무 주석 곤충 채집망,Diamond Willow Tin Bug Net,weapon,Bug Net,주석,,tools.png,,,,,abl_ins,
tl_ham_willow,버드나무 망치,Willow Hammer,weapon,Hammer,,,tools.png,,,,,Hammer,
tl_ham_willow_tin,버드나무 주석 망치,Willow Tin Hammer,weapon,Hammer,주석,,tools.png,,,,,Hammer,
tl_ham_willow_tin_amethyst,자수정 버드나무 주석 망치,Amethyst Willow Tin Hammer,weapon,Hammer,주석,,tools.png,,,,,Hammer,
tl_ham_willow_tin_topaz,토파즈 버드나무 주석 망치,Topaz Willow Tin Hammer,weapon,Hammer,주석,,tools.png,,,,,Hammer,
tl_ham_willow_tin_emerald,에메랄드 버드나무 주석 망치,Emerald Willow Tin Hammer,weapon,Hammer,주석,,tools.png,,,,,Hammer,
tl_ham_willow_tin_ruby,루비 버드나무 주석 망치,Ruby Willow Tin Hammer,weapon,Hammer,주석,,tools.png,,,,,Hammer,
tl_ham_willow_tin_diamond,다이아몬드 버드나무 주석 망치,Diamond Willow Tin Hammer,weapon,Hammer,주석,,tools.png,,,,,Hammer,
tl_hoe_willow,버드나무 호미,Willow Hoe,weapon,Hoe,,,tools.png,,,,,abl_gat,
tl_hoe_willow_tin,버드나무 주석 호미,Willow Tin Hoe,weapon,Hoe,주석,,tools.png,,,,,abl_gat,
tl_hoe_willow_tin_amethyst,자수정 버드나무 주석 호미,Amethyst Willow Tin Hoe,weapon,Hoe,주석,,tools.png,,,,,abl_gat,
tl_hoe_willow_tin_topaz,토파즈 버드나무 주석 호미,Topaz Willow Tin Hoe,weapon,Hoe,주석,,tools.png,,,,,abl_gat,
tl_hoe_willow_tin_emerald,에메랄드 버드나무 주석 호미,Emerald Willow Tin Hoe,weapon,Hoe,주석,,tools.png,,,,,abl_gat,
tl_hoe_willow_tin_ruby,루비 버드나무 주석 호미,Ruby Willow Tin Hoe,weapon,Hoe,주석,,tools.png,,,,,abl_gat,
tl_hoe_willow_tin_diamond,다이아몬드 버드나무 주석 호미,Diamond Willow Tin Hoe,weapon,Hoe,주석,,tools.png,,,,,abl_gat,
tl_sho_willow,버드나무 삽,Willow Shovel,weapon,Shovel,,,tools.png,,,,,Shovel,
tl_sho_willow_tin,버드나무 주석 삽,Willow Tin Shovel,weapon,Shovel,주석,,tools.png,,,,,Shovel,
tl_sho_willow_tin_amethyst,자수정 버드나무 주석 삽,Amethyst Willow Tin Shovel,weapon,Shovel,주석,,tools.png,,,,,Shovel,
tl_sho_willow_tin_topaz,토파즈 버드나무 주석 삽,Topaz Willow Tin Shovel,weapon,Shovel,주석,,tools.png,,,,,Shovel,
tl_sho_willow_tin_emerald,에메랄드 버드나무 주석 삽,Emerald Willow Tin Shovel,weapon,Shovel,주석,,tools.png,,,,,Shovel,
tl_sho_willow_tin_ruby,루비 버드나무 주석 삽,Ruby Willow Tin Shovel,weapon,Shovel,주석,,tools.png,,,,,Shovel,
tl_sho_willow_tin_diamond,다이아몬드 버드나무 주석 삽,Diamond Willow Tin Shovel,weapon,Shovel,주석,,tools.png,,,,,Shovel,
tl_wat_willow,버드나무 물뿌리개,Willow Watering Can,weapon,Watering Can,,,tools.png,,,,,Watering Can,
tl_wat_willow_tin,버드나무 주석 물뿌리개,Willow Tin Watering Can,weapon,Watering Can,주석,,tools.png,,,,,Watering Can,
tl_wat_willow_tin_amethyst,자수정 버드나무 주석 물뿌리개,Amethyst Willow Tin Watering Can,weapon,Watering Can,주석,,tools.png,,,,,Watering Can,
tl_wat_willow_tin_topaz,토파즈 버드나무 주석 물뿌리개,Topaz Willow Tin Watering Can,weapon,Watering Can,주석,,tools.png,,,,,Watering Can,
tl_wat_willow_tin_emerald,에메랄드 버드나무 주석 물뿌리개,Emerald Willow Tin Watering Can,weapon,Watering Can,주석,,tools.png,,,,,Watering Can,
tl_wat_willow_tin_ruby,루비 버드나무 주석 물뿌리개,Ruby Willow Tin Watering Can,weapon,Watering Can,주석,,tools.png,,,,,Watering Can,
tl_wat_willow_tin_diamond,다이아몬드 버드나무 주석 물뿌리개,Diamond Willow Tin Watering Can,weapon,Watering Can,주석,,tools.png,,,,,Watering Can,
tl_rod_willow_iron,버드나무 철 낚싯대,Willow Iron Fishing Rod,weapon,Fishing Rod,철,,tools.png,,,,,abl_fis,
tl_rod_willow_iron_linen,버드나무 철 아마 낚싯대,Willow Iron Linen Fishing Rod,weapon,Fishing Rod,철,아마,tools.png,,,,,abl_fis,
tl_rod_willow_iron_cotton,버드나무 철 목화 낚싯대,Willow Iron Cotton Fishing Rod,weapon,Fishing Rod,철,목화,tools.png,,,,,abl_fis,
tl_rod_willow_iron_hemp,버드나무 철 삼베 낚싯대,Willow Iron Hemp Fishing Rod,weapon,Fishing Rod,철,삼베,tools.png,,,,,abl_fis,
tl_rod_willow_iron_ramie,버드나무 철 모시 낚싯대,Willow Iron Ramie Fishing Rod,weapon,Fishing Rod,철,모시,tools.png,,,,,abl_fis,
tl_rod_willow_iron_agave,버드나무 철 용설란 낚싯대,Willow Iron Agave Fishing Rod,weapon,Fishing Rod,철,용설란,tools.png,,,,,abl_fis,
tl_tra_willow_iron,버드나무 철 낚시통발,Willow Iron Fishing Trap,weapon,Fishing Trap,철,,tools.png,,,,,Fishing Trap,
tl_tra_willow_iron_amethyst,자수정 버드나무 철 낚시통발,Amethyst Willow Iron Fishing Trap,weapon,Fishing Trap,철,,tools.png,,,,,Fishing Trap,
tl_tra_willow_iron_topaz,토파즈 버드나무 철 낚시통발,Topaz Willow Iron Fishing Trap,weapon,Fishing Trap,철,,tools.png,,,,,Fishing Trap,
tl_tra_willow_iron_emerald,에메랄드 버드나무 철 낚시통발,Emerald Willow Iron Fishing Trap,weapon,Fishing Trap,철,,tools.png,,,,,Fishing Trap,
tl_tra_willow_iron_ruby,루비 버드나무 철 낚시통발,Ruby Willow Iron Fishing Trap,weapon,Fishing Trap,철,,tools.png,,,,,Fishing Trap,
tl_tra_willow_iron_diamond,다이아몬드 버드나무 철 낚시통발,Diamond Willow Iron Fishing Trap,weapon,Fishing Trap,철,,tools.png,,,,,Fishing Trap,
tl_net_willow_iron,버드나무 철 곤충 채집망,Willow Iron Bug Net,weapon,Bug Net,철,,tools.png,,,,,abl_ins,
tl_net_willow_iron_amethyst,자수정 버드나무 철 곤충 채집망,Amethyst Willow Iron Bug Net,weapon,Bug Net,철,,tools.png,,,,,abl_ins,
tl_net_willow_iron_topaz,토파즈 버드나무 철 곤충 채집망,Topaz Willow Iron Bug Net,weapon,Bug Net,철,,tools.png,,,,,abl_ins,
tl_net_willow_iron_emerald,에메랄드 버드나무 철 곤충 채집망,Emerald Willow Iron Bug Net,weapon,Bug Net,철,,tools.png,,,,,abl_ins,
tl_net_willow_iron_ruby,루비 버드나무 철 곤충 채집망,Ruby Willow Iron Bug Net,weapon,Bug Net,철,,tools.png,,,,,abl_ins,
tl_net_willow_iron_diamond,다이아몬드 버드나무 철 곤충 채집망,Diamond Willow Iron Bug Net,weapon,Bug Net,철,,tools.png,,,,,abl_ins,
tl_ham_willow_iron,버드나무 철 망치,Willow Iron Hammer,weapon,Hammer,철,,tools.png,,,,,Hammer,
tl_ham_willow_iron_amethyst,자수정 버드나무 철 망치,Amethyst Willow Iron Hammer,weapon,Hammer,철,,tools.png,,,,,Hammer,
tl_ham_willow_iron_topaz,토파즈 버드나무 철 망치,Topaz Willow Iron Hammer,weapon,Hammer,철,,tools.png,,,,,Hammer,
tl_ham_willow_iron_emerald,에메랄드 버드나무 철 망치,Emerald Willow Iron Hammer,weapon,Hammer,철,,tools.png,,,,,Hammer,
tl_ham_willow_iron_ruby,루비 버드나무 철 망치,Ruby Willow Iron Hammer,weapon,Hammer,철,,tools.png,,,,,Hammer,
tl_ham_willow_iron_diamond,다이아몬드 버드나무 철 망치,Diamond Willow Iron Hammer,weapon,Hammer,철,,tools.png,,,,,Hammer,
tl_hoe_willow_iron,버드나무 철 호미,Willow Iron Hoe,weapon,Hoe,철,,tools.png,,,,,abl_gat,
tl_hoe_willow_iron_amethyst,자수정 버드나무 철 호미,Amethyst Willow Iron Hoe,weapon,Hoe,철,,tools.png,,,,,abl_gat,
tl_hoe_willow_iron_topaz,토파즈 버드나무 철 호미,Topaz Willow Iron Hoe,weapon,Hoe,철,,tools.png,,,,,abl_gat,
tl_hoe_willow_iron_emerald,에메랄드 버드나무 철 호미,Emerald Willow Iron Hoe,weapon,Hoe,철,,tools.png,,,,,abl_gat,
tl_hoe_willow_iron_ruby,루비 버드나무 철 호미,Ruby Willow Iron Hoe,weapon,Hoe,철,,tools.png,,,,,abl_gat,
tl_hoe_willow_iron_diamond,다이아몬드 버드나무 철 호미,Diamond Willow Iron Hoe,weapon,Hoe,철,,tools.png,,,,,abl_gat,
tl_sho_willow_iron,버드나무 철 삽,Willow Iron Shovel,weapon,Shovel,철,,tools.png,,,,,Shovel,
tl_sho_willow_iron_amethyst,자수정 버드나무 철 삽,Amethyst Willow Iron Shovel,weapon,Shovel,철,,tools.png,,,,,Shovel,
tl_sho_willow_iron_topaz,토파즈 버드나무 철 삽,Topaz Willow Iron Shovel,weapon,Shovel,철,,tools.png,,,,,Shovel,
tl_sho_willow_iron_emerald,에메랄드 버드나무 철 삽,Emerald Willow Iron Shovel,weapon,Shovel,철,,tools.png,,,,,Shovel,
tl_sho_willow_iron_ruby,루비 버드나무 철 삽,Ruby Willow Iron Shovel,weapon,Shovel,철,,tools.png,,,,,Shovel,
tl_sho_willow_iron_diamond,다이아몬드 버드나무 철 삽,Diamond Willow Iron Shovel,weapon,Shovel,철,,tools.png,,,,,Shovel,
tl_wat_willow_iron,버드나무 철 물뿌리개,Willow Iron Watering Can,weapon,Watering Can,철,,tools.png,,,,,Watering Can,
tl_wat_willow_iron_amethyst,자수정 버드나무 철 물뿌리개,Amethyst Willow Iron Watering Can,weapon,Watering Can,철,,tools.png,,,,,Watering Can,
tl_wat_willow_iron_topaz,토파즈 버드나무 철 물뿌리개,Topaz Willow Iron Watering Can,weapon,Watering Can,철,,tools.png,,,,,Watering Can,
tl_wat_willow_iron_emerald,에메랄드 버드나무 철 물뿌리개,Emerald Willow Iron Watering Can,weapon,Watering Can,철,,tools.png,,,,,Watering Can,
tl_wat_willow_iron_ruby,루비 버드나무 철 물뿌리개,Ruby Willow Iron Watering Can,weapon,Watering Can,철,,tools.png,,,,,Watering Can,
tl_wat_willow_iron_diamond,다이아몬드 버드나무 철 물뿌리개,Diamond Willow Iron Watering Can,weapon,Watering Can,철,,tools.png,,,,,Watering Can,
tl_rod_willow_copper,버드나무 구리 낚싯대,Willow Copper Fishing Rod,weapon,Fishing Rod,구리,,tools.png,,,,,abl_fis,
tl_rod_willow_copper_linen,버드나무 구리 아마 낚싯대,Willow Copper Linen Fishing Rod,weapon,Fishing Rod,구리,아마,tools.png,,,,,abl_fis,
tl_rod_willow_copper_cotton,버드나무 구리 목화 낚싯대,Willow Copper Cotton Fishing Rod,weapon,Fishing Rod,구리,목화,tools.png,,,,,abl_fis,
tl_rod_willow_copper_hemp,버드나무 구리 삼베 낚싯대,Willow Copper Hemp Fishing Rod,weapon,Fishing Rod,구리,삼베,tools.png,,,,,abl_fis,
tl_rod_willow_copper_ramie,버드나무 구리 모시 낚싯대,Willow Copper Ramie Fishing Rod,weapon,Fishing Rod,구리,모시,tools.png,,,,,abl_fis,
tl_rod_willow_copper_agave,버드나무 구리 용설란 낚싯대,Willow Copper Agave Fishing Rod,weapon,Fishing Rod,구리,용설란,tools.png,,,,,abl_fis,
tl_tra_willow_copper,버드나무 구리 낚시통발,Willow Copper Fishing Trap,weapon,Fishing Trap,구리,,tools.png,,,,,Fishing Trap,
tl_tra_willow_copper_amethyst,자수정 버드나무 구리 낚시통발,Amethyst Willow Copper Fishing Trap,weapon,Fishing Trap,구리,,tools.png,,,,,Fishing Trap,
tl_tra_willow_copper_topaz,토파즈 버드나무 구리 낚시통발,Topaz Willow Copper Fishing Trap,weapon,Fishing Trap,구리,,tools.png,,,,,Fishing Trap,
tl_tra_willow_copper_emerald,에메랄드 버드나무 구리 낚시통발,Emerald Willow Copper Fishing Trap,weapon,Fishing Trap,구리,,tools.png,,,,,Fishing Trap,
